Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
805;2.57E4;0.00E0;2.55E-6;5.00E-5;0.00E0;0.00E0;4;0;376.569105773414;-12240.2712913339;0;564.449628442441;103;67.2069389019948
810;4.89E4;0.00E0;2.68E-6;5.00E-5;0.00E0;0.00E0;4;0;50.9781227786081;-11054.2817776899;0;1023.14352264592;200;70.6384229785746
823;6.19E4;0.00E0;1.56E-6;5.00E-5;0.00E0;0.00E0;4;0;631.152490539929;-8567.75374317957;0;219.933993735151;67;125.748711226673
828;1.41E5;0.00E0;3.84E-6;5.00E-5;0.00E0;0.00E0;4;0;-249.653280610142;-12620.0899017096;0;1285.26933520119;103;162.153272603687
829;6.76E4;0.00E0;2.23E-6;5.00E-5;0.00E0;0.00E0;4;0;366.606816977461;-11115.1619698537;0;107.866904920106;101;280.272984904765
832;3.10E4;0.00E0;3.53E-6;5.00E-5;0.00E0;0.00E0;4;0;441.629002449777;-1472.25111792861;0;224.759038032254;12;61.6920594890762
836;3.98E4;0.00E0;3.27E-6;5.00E-5;0.00E0;0.00E0;4;0;2444.13777163902;-13209.6770970546;0;493.902346139722;104;119.053898896197
847;3.03E4;0.00E0;2.12E-6;5.00E-5;0.00E0;0.00E0;4;0;3818.4321522658;-7075.18151652922;0;96.4016336861515;150;140.343872391652
848;2.81E4;0.00E0;9.64E-7;5.00E-5;0.00E0;0.00E0;4;0;127.471922925343;-7356.21501751494;0;185.652646500182;58;67.7084164533526
850;2.88E4;0.00E0;1.21E-6;5.00E-5;0.00E0;0.00E0;4;0;3768.12614585736;-6941.82137843453;0;175.611418622157;151;73.3803986333768
858;6.68E4;0.00E0;3.96E-6;5.00E-5;0.00E0;0.00E0;4;0;785.41453280823;-6291.91188587764;0;63.9226702217882;48;467.431236812472
866;4.87E4;0.00E0;1.17E-6;5.00E-5;0.00E0;0.00E0;4;0;738.901755851098;-4642.6733991;0;158.108846138885;35;137.558319390738
867;6.53E4;0.00E0;1.57E-6;5.00E-5;0.00E0;0.00E0;4;0;575.727856290316;-3665.18996309319;0;55.9563286549195;27;522.072787949532
868;3.73E3;0.00E0;7.04E-7;5.00E-5;0.00E0;0.00E0;4;0;893.986816918387;-11281.1747455347;0;11.9101690128511;201;140.12876659584
869;1.99E4;0.00E0;2.06E-6;5.00E-5;0.00E0;0.00E0;4;0;2241.88374650651;-11461.6802500146;0;391.353830659928;196;75.0082337683227
871;5.55E4;0.00E0;1.30E-6;5.00E-5;0.00E0;0.00E0;4;0;3921.4417799;-12168.2779785532;0;1215.1598003723;196;67.5177596986586
874;2.43E4;0.00E0;1.62E-6;5.00E-5;0.00E0;0.00E0;4;0;-222.564830707733;-152.897712509173;0;156.639438540201;2;69.430141055851
880;3.21E4;0.00E0;4.01E-6;5.00E-5;0.00E0;0.00E0;4;0;1982.06759429345;-12194.6766103235;0;183.702570470922;104;257.731591988923
886;1.74E4;0.00E0;1.99E-6;5.00E-5;0.00E0;0.00E0;4;0;3775.86001448411;-8280.98516613065;0;34.4227016409793;142;225.49422401305
